#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1007p505 file0_rs0_skip0 stages0
1007p537 file0_rs0_skip0 stages0
1007p547 file0_rs0_skip0 stages1
1007p552 file0_rs0_skip0 stages1
1007p555 file0_rs0_skip0 stages1
1007p610 file0_rs0_skip0 stages0
1008p500 file0_rs0_skip0 stages0
1008p542 file0_rs0_skip0 stages0
1008p550 file0_rs0_skip0 stages1
1008p565 file0_rs0_skip0 stages1
1008p567 file0_rs0_skip0 stages0
1008p605 file0_rs0_skip0 stages0
1008p620 file0_rs0_skip0 stages0
1009p512 file0_rs0_skip0 stages1
1009p545 file0_rs0_skip0 stages0
1009p560 file0_rs0_skip0 stages1
1009p562 file0_rs0_skip0 stages1
1010p540 file0_rs0_skip0 stages0
1010p557 file0_rs0_skip0 stages1
1011p495 file0_rs0_skip0 stages0
1011p497 file0_rs0_skip0 stages0
1011p502 file0_rs0_skip0 stages0
1011p552 file0_rs0_skip0 stages0
1011p555 file0_rs0_skip0 stages0
1011p600 file0_rs0_skip0 stages0
1011p612 file0_rs0_skip0 stages0
1011p627 file0_rs0_skip0 stages0
1012p490 file0_rs0_skip0 stages0
1012p492 file0_rs0_skip0 stages0
1012p500 file0_rs0_skip0 stages0
1012p547 file0_rs0_skip0 stages0
1012p550 file0_rs0_skip0 stages0
1012p565 file0_rs0_skip0 stages1
