#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
1078p537 file0_rs0_skip0 stages1
1078p580 file0_rs0_skip0 stages0
1079p340 file0_rs0_skip0 stages1
1079p350 file0_rs0_skip0 stages0
1079p355 file0_rs0_skip0 stages1
1079p357 file0_rs0_skip0 stages1
1079p367 file0_rs0_skip0 stages0
1079p370 file0_rs0_skip0 stages0
1079p377 file0_rs0_skip0 stages0
1079p390 file0_rs0_skip0 stages0
1079p400 file0_rs0_skip0 stages0
1079p415 file0_rs0_skip0 stages0
1079p432 file0_rs0_skip0 stages1
1079p450 file0_rs0_skip0 stages2
1079p455 file0_rs0_skip0 stages0
1079p572 file0_rs0_skip0 stages0
1079p577 file0_rs0_skip0 stages0
1079p582 file0_rs0_skip0 stages0
1080p335 file0_rs0_skip0 stages1
1080p342 file0_rs0_skip0 stages0
1080p352 file0_rs0_skip0 stages1
1080p360 file0_rs0_skip0 stages0
1080p362 file0_rs0_skip0 stages0
1080p380 file0_rs0_skip0 stages0
1080p382 file0_rs0_skip0 stages0
1080p392 file0_rs0_skip0 stages0
1080p395 file0_rs0_skip0 stages0
1080p405 file0_rs0_skip0 stages0
1080p407 file0_rs0_skip0 stages0
1080p417 file0_rs0_skip0 stages1
