#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2953p675 file0_rs0_skip0 stages0
2953p685 file0_rs0_skip0 stages0
2954p667 file0_rs0_skip0 stages0
2954p670 file0_rs0_skip0 stages0
2954p680 file0_rs0_skip0 stages0
2954p682 file0_rs0_skip0 stages0
2955p650 file0_rs0_skip0 stages0
2955p652 file0_rs0_skip0 stages0
2960p670 file0_rs0_skip0 stages0
2960p672 file0_rs0_skip0 stages0
2961p662 file0_rs0_skip0 stages0
2961p665 file0_rs0_skip0 stages0
2961p677 file0_rs0_skip0 stages0
2961p680 file0_rs0_skip0 stages0
2962p657 file0_rs0_skip0 stages0
2962p660 file0_rs0_skip0 stages0
2963p655 file0_rs0_skip0 stages0
2966p672 file0_rs0_skip0 stages0
2966p675 file0_rs0_skip0 stages0
2967p665 file0_rs0_skip0 stages0
2967p667 file0_rs0_skip0 stages0
2967p670 file0_rs0_skip0 stages0
2968p657 file0_rs0_skip0 stages0
2968p660 file0_rs0_skip0 stages0
2968p662 file0_rs0_skip0 stages0
2968p677 file0_rs0_skip0 stages0
2969p655 file0_rs0_skip0 stages0
2973p667 file0_rs0_skip0 stages0
2973p670 file0_rs0_skip0 stages0
2974p660 file0_rs0_skip0 stages0
2974p662 file0_rs0_skip0 stages0
2974p665 file0_rs0_skip0 stages0
