#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
0993p552 file0_rs0_skip0 stages1
0993p595 file0_rs0_skip0 stages0
0993p597 file0_rs0_skip0 stages0
0993p605 file0_rs0_skip0 stages0
0993p615 file0_rs0_skip0 stages0
0993p630 file0_rs0_skip0 stages0
0993p682 file0_rs0_skip0 stages0
0994p537 file0_rs0_skip0 stages1
0994p547 file0_rs0_skip0 stages1
0994p555 file0_rs0_skip0 stages0
0994p565 file0_rs0_skip0 stages1
0994p592 file0_rs0_skip0 stages1
0994p617 file0_rs0_skip0 stages0
0994p625 file0_rs0_skip0 stages0
0994p627 file0_rs0_skip0 stages0
0994p635 file0_rs0_skip0 stages0
0995p542 file0_rs0_skip0 stages1
0995p550 file0_rs0_skip0 stages1
0995p560 file0_rs0_skip0 stages1
0995p602 file0_rs0_skip0 stages0
0995p612 file0_rs0_skip0 stages0
0995p680 file0_rs0_skip0 stages0
0996p545 file0_rs0_skip0 stages1
0996p562 file0_rs0_skip0 stages1
0996p587 file0_rs0_skip0 stages0
0996p590 file0_rs0_skip0 stages0
0996p600 file0_rs0_skip0 stages0
0996p622 file0_rs0_skip0 stages0
0996p632 file0_rs0_skip0 stages0
0997p540 file0_rs0_skip0 stages1
0997p557 file0_rs0_skip0 stages1
0997p610 file0_rs0_skip0 stages0
0997p620 file0_rs0_skip0 stages0
0998p535 file0_rs0_skip0 stages1
0998p537 file0_rs0_skip0 stages0
